# Step E_total E_lj E_tors
   5870000        89.4663      -106.2794       195.7457
   5880000        98.3014      -106.0047       204.3061
   5890000        98.5589      -103.5591       202.1181
   5900000        93.8831      -106.7410       200.6241
   5910000        93.4946      -105.2616       198.7561
   5920000        89.0905      -107.2484       196.3389
   5930000        92.5935      -106.4752       199.0688
   5940000        83.2955      -112.5490       195.8445
   5950000        87.3009      -110.2551       197.5559
   5960000        90.6547      -113.2415       203.8961
   5970000        85.5924      -110.8425       196.4348
   5980000        93.3950      -104.6455       198.0405
   5990000        96.7078      -104.5502       201.2580
   6000000        88.4158      -111.4864       199.9022
   6010000        90.2463      -106.1214       196.3677
   6020000        90.4073      -107.0569       197.4642
   6030000        96.0233      -102.5726       198.5959
   6040000        89.6589      -109.0377       198.6966
   6050000        89.1324      -111.8454       200.9777
   6060000        96.5500      -105.5099       202.0599
   6070000        99.0024      -106.4998       205.5022
   6080000        93.5022      -109.8326       203.3347
   6090000        96.2920      -107.1538       203.4458
   6100000        92.3518      -107.5629       199.9147
   6110000        94.8900      -107.9568       202.8468
   6120000        96.7384      -104.9338       201.6722
   6130000        97.9227      -102.4858       200.4085
   6140000        98.5477      -104.3690       202.9168
   6150000        95.3778      -107.2997       202.6775
   6160000        90.2237      -108.6594       198.8832
   6170000        91.5060      -111.0930       202.5990
   6180000        94.1604      -110.7235       204.8839
   6190000        90.4161      -109.7593       200.1754
   6200000        99.2051      -110.4764       209.6814
   6210000        94.6389      -114.6835       209.3225
   6220000        93.6444      -110.3229       203.9673
   6230000        95.5850      -113.6012       209.1862
   6240000        88.7544      -116.2432       204.9976
   6250000        90.2363      -113.7466       203.9830
   6260000       102.9303      -110.4083       213.3385
   6270000        95.5399      -111.5508       207.0906
   6280000        98.0015      -110.3558       208.3573
   6290000        90.7290      -112.7353       203.4643
   6300000        91.0973      -113.7522       204.8495
   6310000        96.3234      -108.4087       204.7321
   6320000        90.0700      -112.0735       202.1435
   6330000        88.7989      -112.3691       201.1680
   6340000        88.2792      -111.7512       200.0304
   6350000        91.8948      -113.6439       205.5387
   6360000        90.2221      -110.9915       201.2136
   6370000        96.4533      -112.8171       209.2704
   6380000        94.1427      -109.0487       203.1914
   6390000        90.4496      -111.4383       201.8879
   6400000        91.9945      -111.6832       203.6777
   6410000        99.7696      -107.8758       207.6454
   6420000        95.7659      -104.2784       200.0443
   6430000        88.6981      -115.6394       204.3376
   6440000        98.6447      -111.3880       210.0327
   6450000        93.0931      -113.9899       207.0830
   6460000        99.6948      -107.1506       206.8454
   6470000        97.3337      -109.7080       207.0417
   6480000        92.3047      -115.2083       207.5130
   6490000        89.0854      -114.2756       203.3610
   6500000        91.1067      -115.9158       207.0225
   6510000        88.7756      -113.9494       202.7250
   6520000        93.1626      -110.6553       203.8179
   6530000        98.0602      -112.3812       210.4414
   6540000        89.6659      -114.3426       204.0086
   6550000        94.2268      -117.2053       211.4321
   6560000        91.1633      -112.7496       203.9129
   6570000        83.1487      -117.3220       200.4706
   6580000        85.3499      -118.4697       203.8196
   6590000        91.4042      -114.4694       205.8736
   6600000        90.0682      -112.8752       202.9434
   6610000        87.5898      -113.9413       201.5311
   6620000        87.2155      -113.6588       200.8743
   6630000        91.9308      -111.4170       203.3478
   6640000        93.7421      -107.6254       201.3675
   6650000        99.7507      -105.4914       205.2421
   6660000        92.8754      -106.7073       199.5828
